student_id,course_id,course_code,course_name,degree,year,semester,credits,subject_area,mark,grade,grade_point,status,archetype
474,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,69.0,B-,2.7,completed,software_engineering
474,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,53.8,C-,1.7,completed,software_engineering
474,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,64.0,C+,2.3,completed,software_engineering
475,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,72.5,B,3.0,completed,data_science
475,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,90.6,A+,4.0,completed,data_science
475,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,62.8,C+,2.3,completed,data_science
475,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,67.6,B-,2.7,completed,data_science
475,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,79.1,B+,3.3,completed,data_science
475,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,100.0,A+,4.0,completed,data_science
475,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,57.4,C,2.0,completed,data_science
476,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,60.2,C+,2.3,completed,struggling
476,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,85.3,A,4.0,completed,struggling
476,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,79.4,B+,3.3,completed,struggling
476,41,SE1203,Database Design,Software Engineering,1,2,4,Database,71.4,B,3.0,completed,struggling
476,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,78.8,B+,3.3,completed,struggling
476,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,84.3,A-,3.7,completed,struggling
476,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,52.5,C-,1.7,completed,struggling
476,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,58.2,C,2.0,completed,struggling
476,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,59.6,C+,2.3,completed,struggling
476,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,56.5,C,2.0,completed,struggling
476,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,67.4,B-,2.7,completed,struggling
477,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,67.9,B-,2.7,completed,data_science
477,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,100.0,A+,4.0,completed,data_science
477,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,66.5,B-,2.7,completed,data_science
477,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,33.5,F,0.0,completed,data_science
477,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,100.0,A+,4.0,completed,data_science
477,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,87.3,A,4.0,completed,data_science
477,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,81.9,A-,3.7,completed,data_science
477,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,62.0,C+,2.3,completed,data_science
477,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,72.7,B,3.0,completed,data_science
477,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,77.4,B+,3.3,completed,data_science
477,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,71.8,B,3.0,completed,data_science
477,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,98.1,A+,4.0,completed,data_science
478,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,61.7,C+,2.3,completed,database_engineering
478,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,64.1,C+,2.3,completed,database_engineering
478,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,55.0,C,2.0,completed,database_engineering
478,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,60.0,C+,2.3,completed,database_engineering
479,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,87.9,A,4.0,completed,database_engineering
479,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,77.4,B+,3.3,completed,database_engineering
479,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,81.6,A-,3.7,completed,database_engineering
479,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,87.2,A,4.0,completed,database_engineering
479,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,96.2,A+,4.0,completed,database_engineering
479,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,100.0,A+,4.0,completed,database_engineering
479,41,SE1203,Database Design,Software Engineering,1,2,4,Database,100.0,A+,4.0,completed,database_engineering
479,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,53.9,C-,1.7,completed,database_engineering
479,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,47.5,D,1.0,completed,database_engineering
479,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,100.0,A+,4.0,completed,database_engineering
479,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,73.4,B,3.0,completed,database_engineering
479,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,69.6,B,3.0,completed,database_engineering
479,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,68.0,B-,2.7,completed,database_engineering
479,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,100.0,A+,4.0,completed,database_engineering
479,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,65.1,B-,2.7,completed,database_engineering
479,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,91.6,A+,4.0,completed,database_engineering
480,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,68.8,B-,2.7,completed,networking_cloud
480,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,60.6,C+,2.3,completed,networking_cloud
480,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,65.5,B-,2.7,completed,networking_cloud
480,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,51.5,C-,1.7,completed,networking_cloud
480,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,71.1,B,3.0,completed,networking_cloud
480,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,40.1,D,1.0,completed,networking_cloud
480,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,64.6,B-,2.7,completed,networking_cloud
480,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,73.0,B,3.0,completed,networking_cloud
480,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,59.2,C,2.0,completed,networking_cloud
480,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,76.0,B+,3.3,completed,networking_cloud
480,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,58.7,C,2.0,completed,networking_cloud
480,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,52.4,C-,1.7,completed,networking_cloud
480,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,56.0,C,2.0,completed,networking_cloud
480,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,67.0,B-,2.7,completed,networking_cloud
480,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,43.5,D,1.0,completed,networking_cloud
480,67,CS3101,Artificial Intelligence Fundamentals,Computer Science,3,1,4,Artificial Intelligence,48.6,D,1.0,completed,networking_cloud
480,68,CS3102,Cyber Security Principles,Computer Science,3,1,3,Cyber Security,72.2,B,3.0,completed,networking_cloud
480,69,CS3103,Software Architecture,Computer Science,3,1,3,Software Engineering,71.1,B,3.0,completed,networking_cloud
480,70,CS3104,Exploratory Data Analysis,Computer Science,3,1,3,Data Analysis,71.8,B,3.0,completed,networking_cloud
480,71,CS3105,Cloud Infrastructure,Computer Science,3,1,3,Cloud Computing,64.7,B-,2.7,completed,networking_cloud
480,72,CS3201,Deep Learning Concepts,Computer Science,3,2,4,Artificial Intelligence,45.4,D,1.0,completed,networking_cloud
480,73,CS3202,Digital Forensics,Computer Science,3,2,3,Cyber Security,46.3,D,1.0,completed,networking_cloud
480,74,CS3203,Data Warehousing,Computer Science,3,2,3,Database,63.8,C+,2.3,completed,networking_cloud
480,75,CS3204,Predictive Analytics,Computer Science,3,2,3,Data Analysis,62.7,C+,2.3,completed,networking_cloud
481,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,32.1,F,0.0,completed,struggling
481,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,45.6,D,1.0,completed,struggling
481,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,72.1,B,3.0,completed,struggling
481,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,58.3,C,2.0,completed,struggling
481,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,66.2,B-,2.7,completed,struggling
481,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,56.9,C,2.0,completed,struggling
481,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,56.2,C,2.0,completed,struggling
481,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,71.8,B,3.0,completed,struggling
481,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,45.6,D,1.0,completed,struggling
481,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,43.5,D,1.0,completed,struggling
481,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,66.4,B-,2.7,completed,struggling
481,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,77.8,B+,3.3,completed,struggling
481,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,53.5,C-,1.7,completed,struggling
481,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,41.5,D,1.0,completed,struggling
481,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,68.7,B-,2.7,completed,struggling
481,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,76.8,B+,3.3,completed,struggling
481,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,48.1,D,1.0,completed,struggling
482,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,56.4,C,2.0,completed,database_engineering
482,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,62.5,C+,2.3,completed,database_engineering
482,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,62.8,C+,2.3,completed,database_engineering
482,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,42.4,D,1.0,completed,database_engineering
482,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,59.0,C,2.0,completed,database_engineering
482,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,41.6,D,1.0,completed,database_engineering
482,41,SE1203,Database Design,Software Engineering,1,2,4,Database,83.6,A-,3.7,completed,database_engineering
482,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,42.8,D,1.0,completed,database_engineering
482,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,47.6,D,1.0,completed,database_engineering
482,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,57.2,C,2.0,completed,database_engineering
482,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,52.2,C-,1.7,completed,database_engineering
482,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,50.4,C-,1.7,completed,database_engineering
483,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,65.5,B-,2.7,completed,data_science
483,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,90.8,A+,4.0,completed,data_science
483,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,59.0,C,2.0,completed,data_science
483,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,69.6,B,3.0,completed,data_science
483,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,100.0,A+,4.0,completed,data_science
483,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,95.4,A+,4.0,completed,data_science
483,41,SE1203,Database Design,Software Engineering,1,2,4,Database,77.8,B+,3.3,completed,data_science
483,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,79.2,B+,3.3,completed,data_science
483,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,73.5,B,3.0,completed,data_science
483,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,69.9,B,3.0,completed,data_science
483,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,65.3,B-,2.7,completed,data_science
483,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,75.4,B+,3.3,completed,data_science
483,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,96.3,A+,4.0,completed,data_science
483,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,65.3,B-,2.7,completed,data_science
483,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,89.6,A+,4.0,completed,data_science
484,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,79.8,A-,3.7,completed,balanced
484,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,83.4,A-,3.7,completed,balanced
484,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,100.0,A+,4.0,completed,balanced
484,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,73.8,B,3.0,completed,balanced
484,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,100.0,A+,4.0,completed,balanced
484,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,79.4,B+,3.3,completed,balanced
484,41,SE1203,Database Design,Software Engineering,1,2,4,Database,55.0,C,2.0,completed,balanced
484,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,78.5,B+,3.3,completed,balanced
484,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,87.5,A,4.0,completed,balanced
484,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,91.5,A+,4.0,completed,balanced
484,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,70.3,B,3.0,completed,balanced
484,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,63.1,C+,2.3,completed,balanced
484,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,88.4,A,4.0,completed,balanced
484,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,77.2,B+,3.3,completed,balanced
485,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,68.3,B-,2.7,completed,balanced
485,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,81.9,A-,3.7,completed,balanced
485,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,75.6,B+,3.3,completed,balanced
485,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,62.4,C+,2.3,completed,balanced
485,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,67.0,B-,2.7,completed,balanced
485,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,83.0,A-,3.7,completed,balanced
485,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,75.9,B+,3.3,completed,balanced
485,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,63.1,C+,2.3,completed,balanced
485,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,69.7,B,3.0,completed,balanced
